source_id,number,ocel timestamp,ocel activity,weight,price,weight_y,price_y
12337.0, '991120',2019-12-02 11:51:20,package delivered,,,6.64,1368.91
12337.0, '991106'],2019-12-02 11:51:20,package delivered,,,6.64,1368.91
12338.0,['991089'],2019-12-02 12:01:50,reorder item,,,1.25,2200.0
12339.0,['991073'],2019-12-02 12:03:27,pick item,,,0.44,476.0
12340.0,['991018'],2019-12-02 12:05:32,package delivered,,,0.98,129.99
12341.0,['991125'],2019-12-02 12:09:15,pick item,,,0.495,129.0
12342.0,['991128'],2019-12-02 12:12:22,pay order,,,0.6459999999999999,1292.99
12343.0,['991121'],2019-12-02 12:14:28,pick item,,,1.37,2500.0
12344.0,['991136'],2019-12-02 12:16:12,pick item,,,0.2,39.99
12345.0,['991024',2019-12-02 12:16:12,create package,,,4.033,4190.98
12345.0, '991127',2019-12-02 12:16:12,create package,,,4.033,4190.98
12345.0, '991128'],2019-12-02 12:16:12,create package,,,4.033,4190.98
12346.0,['991106'],2019-12-02 12:18:43,reorder item,,,0.2,39.99
12347.0,['991014'],2019-12-02 12:19:41,pay order,,,5.751,3872.96
12348.0,['991137'],2019-12-02 12:22:51,place order,,,5.348,6223.97
12349.0,['991098',2019-12-02 12:51:26,package delivered,,,0.946,898.99
12349.0, '991095'],2019-12-02 12:51:26,package delivered,,,0.946,898.99
12350.0,['991126'],2019-12-02 12:51:30,pick item,,,1.37,2500.0
12351.0,['991100'],2019-12-02 13:04:27,pay order,,,0.42,1063.0
12352.0,['990917'],2019-12-02 13:28:03,pay order,,,2.555,383.98
12353.0,['991025',2019-12-02 13:48:30,package delivered,,,4.53,1058.96
12353.0, '991105',2019-12-02 13:48:30,package delivered,,,4.53,1058.96
12353.0, '991110'],2019-12-02 13:48:30,package delivered,,,4.53,1058.96
12354.0,['991038'],2019-12-02 13:56:50,pick item,,,0.166,799.0
12355.0,['991138'],2019-12-02 14:05:30,place order,,,3.177,8008.98
12356.0,['991022'],2019-12-02 14:11:36,payment reminder,,,1.02,550.98
12357.0,['991072',2019-12-02 14:19:11,package delivered,,,6.8870000000000005,6930.95
12357.0, '991115',2019-12-02 14:19:11,package delivered,,,6.8870000000000005,6930.95
12357.0, '991112',2019-12-02 14:19:11,package delivered,,,6.8870000000000005,6930.95
12357.0, '991091'],2019-12-02 14:19:11,package delivered,,,6.8870000000000005,6930.95
12358.0,['991130'],2019-12-02 14:23:11,pick item,,,0.483,79.99
12359.0,['991120'],2019-12-02 14:25:23,pick item,,,1.37,2500.0
12360.0,['991137'],2019-12-02 14:34:09,pick item,,,1.37,2500.0
12361.0,['991137'],2019-12-02 14:34:29,pick item,,,1.25,2200.0
12362.0,['991016'],2019-12-02 14:38:50,payment reminder,,,1.629,2032.99
12363.0,['991127'],2019-12-02 14:57:39,pick item,,,0.483,79.99
12364.0,['991113'],2019-12-02 14:58:20,pick item,,,0.483,495.0
12365.0,['991134',2019-12-02 14:58:20,create package,,,6.766,4648.95
12365.0, '991096',2019-12-02 14:58:20,create package,,,6.766,4648.95
12365.0, '991113',2019-12-02 14:58:20,create package,,,6.766,4648.95
12365.0, '991118',2019-12-02 14:58:20,create package,,,6.766,4648.95
12365.0, '991119'],2019-12-02 14:58:20,create package,,,6.766,4648.95
12366.0,['991133'],2019-12-02 15:01:56,pick item,,,0.38,29.99
12367.0,['991125'],2019-12-02 15:02:07,pick item,,,0.21,529.0
12368.0,['991138'],2019-12-02 15:13:51,pick item,,,0.21,529.0
12369.0,['991114'],2019-12-02 15:23:31,pick item,,,0.98,129.99
12370.0,['991136'],2019-12-02 15:24:47,confirm order,,,1.273,1098.98
12371.0,['991139'],2019-12-02 15:30:47,place order,,,0.98,134.99
12372.0,['991128'],2019-12-02 15:36:28,pick item,,,0.166,799.0
12373.0,['991024',2019-12-02 15:43:35,send package,,,4.033,4190.98
12373.0, '991127',2019-12-02 15:43:35,send package,,,4.033,4190.98
12373.0, '991128'],2019-12-02 15:43:35,send package,,,4.033,4190.98
12374.0,['991132'],2019-12-02 16:04:35,confirm order,,,1.89,773.98
12375.0,['991100',2019-12-02 16:15:35,send package,,,1.555,1702.99
12375.0, '991012',2019-12-02 16:15:35,send package,,,1.555,1702.99
12375.0, '991079',2019-12-02 16:15:35,send package,,,1.555,1702.99
12375.0, '991035',2019-12-02 16:15:35,send package,,,1.555,1702.99
12375.0, '991055'],2019-12-02 16:15:35,send package,,,1.555,1702.99
12376.0,['991122'],2019-12-02 16:19:47,pick item,,,0.38,29.99
12377.0,['991020'],2019-12-02 16:38:48,payment reminder,,,0.763,949.0
12378.0,['991112'],2019-12-02 16:39:01,item out of stock,,,0.28,89.99
12379.0,['991135'],2019-12-02 16:48:58,pick item,,,1.25,2200.0
12380.0,['991123'],2019-12-02 16:54:10,pick item,,,0.2,39.99
12381.0,['991134',2019-12-02 17:03:12,send package,,,6.766,4648.95
12381.0, '991096',2019-12-02 17:03:12,send package,,,6.766,4648.95
12381.0, '991113',2019-12-02 17:03:12,send package,,,6.766,4648.95
12381.0, '991118',2019-12-02 17:03:12,send package,,,6.766,4648.95
12381.0, '991119'],2019-12-02 17:03:12,send package,,,6.766,4648.95
12382.0,['991137'],2019-12-02 17:03:43,confirm order,,,5.348,6223.97
12383.0,['990948'],2019-12-02 17:16:37,pick item,,,0.44,476.0
12384.0,['991123',2019-12-02 17:16:37,create package,,,3.885,1443.96
12384.0, '991084',2019-12-02 17:16:37,create package,,,3.885,1443.96
12384.0, '991125'],2019-12-02 17:16:37,create package,,,3.885,1443.96
12385.0,['991140'],2019-12-02 17:21:21,place order,,,4.468,4226.98
12386.0,['991134'],2019-12-02 17:30:31,pick item,,,1.37,2500.0
12387.0,['991140'],2019-12-02 17:51:46,pick item,,,0.78,99.99
12388.0,['991088'],2019-12-02 17:52:10,pick item,,,0.28,89.99
12389.0,['991127'],2019-12-02 17:56:11,pick item,,,0.28,449.0
12390.0,['991138'],2019-12-02 18:05:29,pick item,,,0.172,699.0
12391.0,['991130'],2019-12-02 18:33:32,item out of stock,,,0.2,39.99
12392.0,['991123'],2019-12-02 18:38:37,confirm order,,,3.15,2840.97
12393.0,['991135'],2019-12-02 18:39:12,pick item,,,0.44,476.0
12394.0,['991122'],2019-12-02 18:45:21,pick item,,,0.172,699.0
12395.0,['990961',2019-12-02 18:45:21,create package,,,0.84,628.98
12395.0, '991087',2019-12-02 18:45:21,create package,,,0.84,628.98
12395.0, '991088'],2019-12-02 18:45:21,create package,,,0.84,628.98
12396.0,['991141'],2019-12-02 19:02:30,place order,,,2.54,394.97
12397.0,['991050',2019-12-02 20:16:01,failed delivery,,,0.978,624.0
12397.0, '991011'],2019-12-02 20:16:01,failed delivery,,,0.978,624.0
12398.0,['991136'],2019-12-02 20:46:27,pick item,,,0.38,29.99
12399.0,['990984'],2019-12-02 21:20:15,pay order,,,2.129,2092.98
12400.0,['991142'],2019-12-02 21:44:35,place order,,,2.15,2604.99
12401.0,['991139'],2019-12-02 22:06:38,confirm order,,,0.98,134.99
12402.0,['991143'],2019-12-03 06:45:24,place order,,,1.485,392.0
12403.0,['991010'],2019-12-03 08:44:31,payment reminder,,,4.21,5148.97
12404.0,['991116'],2019-12-03 08:51:11,pick item,,,0.44,476.0
12405.0,['991136'],2019-12-03 08:57:46,pick item,,,0.21,529.0
12406.0,['991121',2019-12-03 08:57:46,create package,,,7.818,7653.95
12406.0, '991116',2019-12-03 08:57:46,create package,,,7.818,7653.95
12406.0, '991129',2019-12-03 08:57:46,create package,,,7.818,7653.95
12406.0, '991114'],2019-12-03 08:57:46,create package,,,7.818,7653.95
12407.0,['991125'],2019-12-03 08:58:16,reorder item,,,0.483,1099.0
12408.0,['991100',2019-12-03 09:06:00,failed delivery,,,1.555,1702.99
12408.0, '991012',2019-12-03 09:06:00,failed delivery,,,1.555,1702.99
12408.0, '991079',2019-12-03 09:06:00,failed delivery,,,1.555,1702.99
12408.0, '991035',2019-12-03 09:06:00,failed delivery,,,1.555,1702.99
12408.0, '991055'],2019-12-03 09:06:00,failed delivery,,,1.555,1702.99
12409.0,['991104'],2019-12-03 09:10:36,pay order,,,2.046,2332.98
12410.0,['991141'],2019-12-03 09:29:07,pick item,,,0.28,89.99
12411.0,['991113'],2019-12-03 09:29:46,pick item,,,1.37,2500.0
12412.0,['991138'],2019-12-03 09:31:39,pick item,,,0.188,1149.0
12413.0,['991050',2019-12-03 09:32:35,package delivered,,,0.978,624.0
12413.0, '991011'],2019-12-03 09:32:35,package delivered,,,0.978,624.0
12414.0,['991141'],2019-12-03 09:39:59,confirm order,,,2.54,394.97
12415.0,['991100',2019-12-03 09:41:57,package delivered,,,1.555,1702.99
12415.0, '991012',2019-12-03 09:41:57,package delivered,,,1.555,1702.99
12415.0, '991079',2019-12-03 09:41:57,package delivered,,,1.555,1702.99
12415.0, '991035',2019-12-03 09:41:57,package delivered,,,1.555,1702.99
12415.0, '991055'],2019-12-03 09:41:57,package delivered,,,1.555,1702.99
12416.0,['991143'],2019-12-03 09:52:52,pick item,,,0.495,129.0
12417.0,['991122'],2019-12-03 09:57:46,pick item,,,0.188,1149.0
12418.0,['991143'],2019-12-03 10:07:21,confirm order,,,1.485,392.0
12419.0,['991117'],2019-12-03 10:09:08,pick item,,,0.172,699.0
12420.0,['991024'],2019-12-03 10:15:33,payment reminder,,,4.3610000000000015,7121.99
12421.0,['991143'],2019-12-03 10:22:18,pick item,,,0.495,129.0
12422.0,['991123',2019-12-03 10:26:45,send package,,,3.885,1443.96
12422.0, '991084',2019-12-03 10:26:45,send package,,,3.885,1443.96
12422.0, '991125'],2019-12-03 10:26:45,send package,,,3.885,1443.96
12423.0,['991130'],2019-12-03 10:27:15,reorder item,,,0.2,39.99
12424.0,['991144'],2019-12-03 10:27:43,place order,,,3.69,2484.97
12425.0,['991139'],2019-12-03 10:36:10,item out of stock,,,0.98,129.99
12426.0,['991121',2019-12-03 11:10:02,send package,,,7.818,7653.95
12426.0, '991116',2019-12-03 11:10:02,send package,,,7.818,7653.95
12426.0, '991129',2019-12-03 11:10:02,send package,,,7.818,7653.95
12426.0, '991114'],2019-12-03 11:10:02,send package,,,7.818,7653.95
12427.0,['991142'],2019-12-03 11:16:58,item out of stock,,,0.78,99.99
12428.0,['991138'],2019-12-03 11:31:36,item out of stock,,,0.166,799.0
12429.0,['991125'],2019-12-03 11:40:10,pick item,,,0.483,79.99
12430.0,['991122'],2019-12-03 11:41:22,pay order,,,3.3,2182.97
12431.0,['991126'],2019-12-03 11:42:39,pick item,,,0.38,29.99
12432.0,['991024',2019-12-03 11:42:41,package delivered,,,4.033,4190.98
12432.0, '991127',2019-12-03 11:42:41,package delivered,,,4.033,4190.98
12432.0, '991128'],2019-12-03 11:42:41,package delivered,,,4.033,4190.98
12433.0,['991144'],2019-12-03 11:49:56,pick item,,,1.28,149.99
12434.0,['991126'],2019-12-03 11:49:56,create package,,,3.198,4267.97
12435.0,['991130'],2019-12-03 11:55:50,confirm order,,,5.283,3912.95
12436.0,['991132'],2019-12-03 12:01:32,pick item,,,0.21,529.0
12437.0,['991104'],2019-12-03 12:03:31,pick item,,,0.88,89.99
12438.0,['991145'],2019-12-03 12:15:14,place order,,,3.3360000000000003,2702.98
12439.0,['991088'],2019-12-03 12:34:24,pay order,,,1.898,1234.98
12440.0,['991138'],2019-12-03 12:40:47,item out of stock,,,1.37,2500.0
12441.0,['991133'],2019-12-03 13:00:03,pick item,,,0.166,799.0
12442.0,['991144'],2019-12-03 13:03:55,item out of stock,,,1.25,2200.0
12443.0,['991142'],2019-12-03 13:07:27,reorder item,,,0.78,99.99
12444.0,['991143'],2019-12-03 13:16:28,pick item,,,0.495,129.0
12445.0,['991145'],2019-12-03 13:30:35,pick item,,,1.48,199.99
12446.0,['990961',2019-12-03 13:38:11,send package,,,0.84,628.98
12446.0, '991087',2019-12-03 13:38:11,send package,,,0.84,628.98
12446.0, '991088'],2019-12-03 13:38:11,send package,,,0.84,628.98
12447.0,['991103'],2019-12-03 13:42:55,pick item,,,0.21,529.0
12448.0,['991130',2019-12-03 13:42:55,create package,,,3.916,3974.97
12448.0, '991034',2019-12-03 13:42:55,create package,,,3.916,3974.97
12448.0, '991124',2019-12-03 13:42:55,create package,,,3.916,3974.97
12448.0, '991135'],2019-12-03 13:42:55,create package,,,3.916,3974.97
12449.0,['991146'],2019-12-03 13:50:15,place order,,,2.708,2321.97
12450.0,['991106'],2019-12-03 13:51:04,reorder item,,,0.21,529.0
12451.0,['991140'],2019-12-03 14:27:42,pick item,,,0.495,129.0
12452.0,['991041'],2019-12-03 14:44:03,pay order,,,2.219,3423.98
12453.0,['991145'],2019-12-03 14:58:59,item out of stock,,,0.188,1149.0
12454.0,['991146'],2019-12-03 15:06:00,confirm order,,,2.708,2321.97
12455.0,['991146'],2019-12-03 15:11:51,pick item,,,0.28,449.0
12456.0,['991134',2019-12-03 15:15:09,package delivered,,,6.766,4648.95
12456.0, '991096',2019-12-03 15:15:09,package delivered,,,6.766,4648.95
12456.0, '991113',2019-12-03 15:15:09,package delivered,,,6.766,4648.95
12456.0, '991118',2019-12-03 15:15:09,package delivered,,,6.766,4648.95
12456.0, '991119'],2019-12-03 15:15:09,package delivered,,,6.766,4648.95
12457.0,['991098'],2019-12-03 15:25:24,pick item,,,0.28,449.0
12458.0,['991024'],2019-12-03 15:27:30,pick item,,,0.483,1099.0
12459.0,['991123',2019-12-03 15:32:30,package delivered,,,3.885,1443.96
12459.0, '991084',2019-12-03 15:32:30,package delivered,,,3.885,1443.96
12459.0, '991125'],2019-12-03 15:32:30,package delivered,,,3.885,1443.96
12460.0,['991130'],2019-12-03 15:35:51,item out of stock,,,0.88,89.99
12461.0,['991115'],2019-12-03 15:37:41,pick item,,,0.98,129.99
12462.0,['991137'],2019-12-03 15:39:20,pick item,,,0.188,1149.0
12463.0,['991137',2019-12-03 15:39:20,create package,,,9.011,11680.93
12463.0, '991122',2019-12-03 15:39:20,create package,,,9.011,11680.93
12463.0, '991136',2019-12-03 15:39:20,create package,,,9.011,11680.93
12463.0, '991120',2019-12-03 15:39:20,create package,,,9.011,11680.93
12463.0, '991106'],2019-12-03 15:39:20,create package,,,9.011,11680.93
12464.0,['991123'],2019-12-03 15:41:39,item out of stock,,,1.25,2200.0
12465.0,['990961',2019-12-03 15:59:22,package delivered,,,0.84,628.98
12465.0, '991087',2019-12-03 15:59:22,package delivered,,,0.84,628.98
12465.0, '991088'],2019-12-03 15:59:22,package delivered,,,0.84,628.98
12466.0,['991130'],2019-12-03 15:59:24,pick item,,,0.21,529.0
12467.0,['991147'],2019-12-03 16:00:18,place order,,,2.071,2421.98
12468.0,['991089'],2019-12-03 16:06:37,pick item,,,1.28,149.99
12469.0,['991135'],2019-12-03 16:10:40,item out of stock,,,0.495,129.0
12470.0,['991133'],2019-12-03 16:12:58,confirm order,,,1.3259999999999998,933.98
12471.0,['991127'],2019-12-03 16:13:49,pay order,,,3.833,3136.98
12472.0,['991010'],2019-12-03 16:16:48,pay order,,,4.21,5148.97
12473.0,['991135'],2019-12-03 16:22:40,reorder item,,,0.495,129.0
12474.0,['991146'],2019-12-03 16:23:21,pick item,,,0.28,449.0
12475.0,['991112'],2019-12-03 16:24:50,reorder item,,,0.28,89.99
12476.0,['991142'],2019-12-03 16:28:35,confirm order,,,2.15,2604.99
12477.0,['991116'],2019-12-03 16:31:40,pick item,,,0.188,1149.0
12478.0,['991121',2019-12-03 16:31:50,package delivered,,,7.818,7653.95
12478.0, '991116',2019-12-03 16:31:50,package delivered,,,7.818,7653.95
12478.0, '991129',2019-12-03 16:31:50,package delivered,,,7.818,7653.95
12478.0, '991114'],2019-12-03 16:31:50,package delivered,,,7.818,7653.95
12479.0,['991140'],2019-12-03 16:35:11,confirm order,,,4.468,4226.98
12480.0,['991144'],2019-12-03 16:38:22,reorder item,,,1.25,2200.0
12481.0,['991135'],2019-12-03 16:44:44,pay order,,,2.185,2810.0
12482.0,['991130'],2019-12-03 16:53:06,item out of stock,,,0.98,129.99
12483.0,['991130',2019-12-03 17:05:23,send package,,,3.916,3974.97
12483.0, '991034',2019-12-03 17:05:23,send package,,,3.916,3974.97
12483.0, '991124',2019-12-03 17:05:23,send package,,,3.916,3974.97
12483.0, '991135'],2019-12-03 17:05:23,send package,,,3.916,3974.97
12484.0,['991137',2019-12-03 17:13:10,send package,,,9.011,11680.93
12484.0, '991122',2019-12-03 17:13:10,send package,,,9.011,11680.93
12484.0, '991136',2019-12-03 17:13:10,send package,,,9.011,11680.93
12484.0, '991120',2019-12-03 17:13:10,send package,,,9.011,11680.93
12484.0, '991106'],2019-12-03 17:13:10,send package,,,9.011,11680.93
12485.0,['991080'],2019-12-03 17:15:41,pick item,,,0.483,1099.0
12486.0,['991148'],2019-12-03 17:20:23,place order,,,2.915,1760.97
12487.0,['991131'],2019-12-03 18:46:05,item out of stock,,,0.166,799.0
12488.0,['991147'],2019-12-03 18:52:23,confirm order,,,2.071,2421.98
12489.0,['991149'],2019-12-03 19:00:33,place order,,,2.113,2238.99
12490.0,['991138'],2019-12-03 20:06:52,pick item,,,0.188,1149.0
12491.0,['991150'],2019-12-03 21:40:41,place order,,,2.305,2513.98
12492.0,['991138'],2019-12-03 21:41:40,reorder item,,,1.37,2500.0
12493.0,['991151'],2019-12-04 06:22:00,place order,,,1.416,3004.0
12494.0,['991022'],2019-12-04 08:14:12,pay order,,,1.02,550.98
12495.0,['991140'],2019-12-04 08:42:46,pick item,,,1.37,2500.0
12496.0,['991148'],2019-12-04 09:00:37,pick item,,,0.495,129.0
12497.0,['991137'],2019-12-04 09:13:48,item out of stock,,,0.98,129.99
12498.0,['991150'],2019-12-04 09:28:04,pick item,,,0.495,129.0
12499.0,['991136'],2019-12-04 09:34:22,pick item,,,0.483,495.0
12500.0,['991089'],2019-12-04 09:56:30,pick item,,,1.25,2200.0
12501.0,['991152'],2019-12-04 10:02:00,place order,,,1.923,1682.98
12502.0,['991131'],2019-12-04 10:02:13,reorder item,,,0.166,799.0
12503.0,['991140'],2019-12-04 10:11:05,pick item,,,0.28,449.0
12504.0,['991139'],2019-12-04 10:26:48,pay order,,,0.98,134.99
12505.0,['991151'],2019-12-04 10:27:12,pick item,,,0.166,799.0
12506.0,['991151'],2019-12-04 10:37:03,confirm order,,,1.416,3004.0
12507.0,['991140'],2019-12-04 10:40:06,pick item,,,0.28,449.0
12508.0,['991148'],2019-12-04 10:40:44,item out of stock,,,0.78,99.99
12509.0,['991149'],2019-12-04 10:57:29,pick item,,,0.98,129.99
12510.0,['991082'],2019-12-04 10:57:29,create package,,,0.188,1149.0
12511.0,['991152'],2019-12-04 11:02:01,pick item,,,0.28,449.0
12512.0,['991115',2019-12-04 11:02:01,create package,,,1.6469999999999998,957.99
12512.0, '991112'],2019-12-04 11:02:01,create package,,,1.6469999999999998,957.99
12513.0,['991142'],2019-12-04 11:06:47,pick item,,,1.37,2500.0
12514.0,['991147'],2019-12-04 11:12:30,item out of stock,,,0.188,1149.0
12515.0,['991153'],2019-12-04 11:23:47,place order,,,1.724,4453.0
12516.0,['991106'],2019-12-04 11:28:12,pay order,,,3.633,1378.95
12517.0,['991129'],2019-12-04 11:33:06,item out of stock,,,0.188,1149.0
12518.0,['991153'],2019-12-04 11:34:04,pick item,,,0.166,799.0
12519.0,['991153'],2019-12-04 11:43:59,pick item,,,1.37,2500.0
12520.0,['991145',2019-12-04 11:43:59,create package,,,5.778,7443.97
12520.0, '991098',2019-12-04 11:43:59,create package,,,5.778,7443.97
12520.0, '991132',2019-12-04 11:43:59,create package,,,5.778,7443.97
12520.0, '991138',2019-12-04 11:43:59,create package,,,5.778,7443.97
12520.0, '991131'],2019-12-04 11:43:59,create package,,,5.778,7443.97
12521.0,['991148'],2019-12-04 11:49:56,confirm order,,,2.915,1760.97
12522.0,['991031'],2019-12-04 11:59:10,payment reminder,,,1.046,893.99
12523.0,['991133'],2019-12-04 12:15:09,pick item,,,0.78,99.99
12524.0,['991126'],2019-12-04 12:27:31,send package,,,3.198,4267.97
12525.0,['991147'],2019-12-04 12:28:32,pick item,,,0.21,529.0
12526.0,['991129'],2019-12-04 12:43:20,pay order,,,0.8809999999999999,1762.99
12527.0,['991148'],2019-12-04 13:05:15,pick item,,,0.172,699.0
12528.0,['991146'],2019-12-04 13:06:50,pick item,,,0.78,99.99
12529.0,['991154'],2019-12-04 13:07:22,place order,,,0.8490000000000001,1338.99
12530.0,['991131'],2019-12-04 13:09:15,pick item,,,0.98,129.99
12531.0,['991126'],2019-12-04 13:28:56,package delivered,,,3.198,4267.97
12532.0,['991121'],2019-12-04 13:33:15,pay order,,,4.574,7152.99
12533.0,['991130'],2019-12-04 13:54:29,pick item,,,0.28,449.0
12534.0,['991149'],2019-12-04 14:04:41,confirm order,,,2.113,2238.99
12535.0,['991115',2019-12-04 14:12:32,send package,,,1.6469999999999998,957.99
12535.0, '991112'],2019-12-04 14:12:32,send package,,,1.6469999999999998,957.99
12536.0,['991141'],2019-12-04 14:14:31,pick item,,,1.48,199.99
12537.0,['991130'],2019-12-04 14:22:25,pick item,,,1.37,2500.0
12538.0,['991147'],2019-12-04 14:28:10,reorder item,,,0.188,1149.0
12539.0,['991137'],2019-12-04 14:29:40,pick item,,,1.28,149.99
12540.0,['991155'],2019-12-04 14:34:31,place order,,,3.133,3753.99
12541.0,['991138'],2019-12-04 14:40:17,pick item,,,0.2,39.99
12542.0,['991093'],2019-12-04 14:40:17,create package,,,0.188,1149.0
